file	percent	reads	taxon_id	taxon_name
BP.kaiju.out	0.000834	762	42232	Spirilliplanes
BP.kaiju.out	0.000834	762	1505652	Terrisporobacter
BP.kaiju.out	0.000832	760	1649	Kurthia
BP.kaiju.out	0.000832	760	61170	Holdemania
BP.kaiju.out	0.000830	758	241421	Crinalium
BP.kaiju.out	0.000828	756	1829937	Longimonas
BP.kaiju.out	0.000828	756	2293313	Candidatus Syntrophocurvum
BP.kaiju.out	0.000827	755	355929	Yonghaparkia
BP.kaiju.out	0.000826	754	2939497	Coraliihabitans
BP.kaiju.out	0.000824	752	759360	Oleibacter
BP.kaiju.out	0.000824	752	1929105	Anaeromicrobium
BP.kaiju.out	0.000824	752	2685927	Tardibacter
BP.kaiju.out	0.000822	751	42447	Anaerobranca
BP.kaiju.out	0.000822	751	269258	Nitratiruptor
BP.kaiju.out	0.000822	751	2834348	Caproicibacterium
BP.kaiju.out	0.000821	750	52605	Myxosarcina
BP.kaiju.out	0.000821	750	1926672	Prevotellamassilia
BP.kaiju.out	0.000821	750	2036021	Agarilytica
BP.kaiju.out	0.000818	747	2824158	Aquirhabdus
BP.kaiju.out	0.000817	746	1207070	Oceaniovalibus
BP.kaiju.out	0.000816	745	2040486	Gellertiella
BP.kaiju.out	0.000816	745	2590586	Histidinibacterium
BP.kaiju.out	0.000811	741	52607	Xenococcus
BP.kaiju.out	0.000811	741	134550	Candidatus Xiphinematobacter
BP.kaiju.out	0.000811	741	2731402	Antribacter
BP.kaiju.out	0.000810	740	1609627	Hydrogenibacillus
BP.kaiju.out	0.000809	739	2650549	Hydrocarboniclastica
BP.kaiju.out	0.000809	739	2885697	Gephyromycinifex
BP.kaiju.out	0.000808	738	2707768	Calorimonas
BP.kaiju.out	0.000807	737	52003	Natroniella
BP.kaiju.out	0.000805	735	2717331	Aestuariirhabdus
BP.kaiju.out	0.000805	735	2886871	Thermohalobaculum
BP.kaiju.out	0.000804	734	2332	Propionigenium
BP.kaiju.out	0.000803	733	57495	Dermacoccus
BP.kaiju.out	0.000803	733	2698753	Fluviispira
BP.kaiju.out	0.000802	732	638847	Pyramidobacter
BP.kaiju.out	0.000802	732	1775694	Ichthyenterobacterium
BP.kaiju.out	0.000801	731	340070	Criblamydia
BP.kaiju.out	0.000801	731	2813804	Paremcibacter
BP.kaiju.out	0.000799	730	1890059	Serpentinicella
BP.kaiju.out	0.000797	728	33874	Catenuloplanes
BP.kaiju.out	0.000797	728	33983	Luteococcus
BP.kaiju.out	0.000797	728	2885758	Candidatus Bilamarchaeum
BP.kaiju.out	0.000796	727	69959	Rhodospira
BP.kaiju.out	0.000796	727	2813803	Luteithermobacter
BP.kaiju.out	0.000795	726	373053	Calditerricola
BP.kaiju.out	0.000794	725	364409	Granulibacter
BP.kaiju.out	0.000794	725	1987749	Marasmitruncus
BP.kaiju.out	0.000794	725	2788933	Alteripontixanthobacter
BP.kaiju.out	0.000793	724	204473	Angulomicrobium
BP.kaiju.out	0.000793	724	2024975	Silvanigrella
BP.kaiju.out	0.000792	723	541	Zymomonas
BP.kaiju.out	0.000792	723	1434004	Fonticella
BP.kaiju.out	0.000791	722	1573	Clavibacter
BP.kaiju.out	0.000791	722	204286	Cobetia
BP.kaiju.out	0.000791	722	2807497	Natranaerofaba
BP.kaiju.out	0.000790	721	648800	Solibacillus
BP.kaiju.out	0.000788	720	2901261	Denitrificimonas
BP.kaiju.out	0.000787	719	1920251	Antricoccus
BP.kaiju.out	0.000786	718	58842	Sagittula
BP.kaiju.out	0.000786	718	2916692	Desulforadius
BP.kaiju.out	0.000785	717	57499	Kytococcus
BP.kaiju.out	0.000785	717	85273	Rhodothalassium
BP.kaiju.out	0.000785	717	471798	Shimazuella
BP.kaiju.out	0.000785	717	565005	Nubsella
BP.kaiju.out	0.000784	716	2995707	Wenjunlia
BP.kaiju.out	0.000782	714	1398561	Jidongwangia
BP.kaiju.out	0.000781	713	332518	Halospina
BP.kaiju.out	0.000780	712	160674	Raoultella
BP.kaiju.out	0.000780	712	1070314	Halorussus
BP.kaiju.out	0.000780	712	2907512	Haloflavibacter
BP.kaiju.out	0.000779	711	2546365	Rippkaea
BP.kaiju.out	0.000778	710	379072	Sediminibacter
BP.kaiju.out	0.000775	708	2316	Methanosphaera
BP.kaiju.out	0.000775	708	1968878	Siccationidurans
BP.kaiju.out	0.000773	706	1079922	Commensalibacter
BP.kaiju.out	0.000773	706	1521255	Candidatus Paracaedibacter
BP.kaiju.out	0.000772	705	1122284	Pseudoteredinibacter
BP.kaiju.out	0.000772	705	1433997	Diaminobutyricimonas
BP.kaiju.out	0.000769	702	2814657	Candidatus Nitromaritima
BP.kaiju.out	0.000769	702	3025858	Sulfoacidibacillus
BP.kaiju.out	0.000768	701	373984	Rivularia
BP.kaiju.out	0.000768	701	1433995	Cruoricaptor
BP.kaiju.out	0.000765	699	448176	Granulicoccus
BP.kaiju.out	0.000765	699	2800680	Alteriqipengyuania
BP.kaiju.out	0.000763	697	1712422	Euryhalocaulis
BP.kaiju.out	0.000763	697	1891915	Actinocrispum
BP.kaiju.out	0.000763	697	2680004	Protaetiibacter
BP.kaiju.out	0.000761	695	2599621	Candidatus Eremiobacter
BP.kaiju.out	0.000760	694	1222	Prochlorothrix
BP.kaiju.out	0.000759	693	693222	Gloeocapsopsis
BP.kaiju.out	0.000759	693	1884429	Salibacterium
BP.kaiju.out	0.000759	693	2040262	Allobranchiibius
BP.kaiju.out	0.000759	693	2918913	Pontimicrobium
BP.kaiju.out	0.000758	692	292632	Subdoligranulum
BP.kaiju.out	0.000758	692	1330547	Kosakonia
BP.kaiju.out	0.000757	691	253255	Soehngenia
BP.kaiju.out	0.000756	690	331971	Thalassobacillus
BP.kaiju.out	0.000756	690	1813601	Pseudoroseicyclus
BP.kaiju.out	0.000753	688	2806742	Bailinhaonella
BP.kaiju.out	0.000752	687	253183	Myceligenerans
BP.kaiju.out	0.000752	687	501022	Glaciibacter
BP.kaiju.out	0.000752	687	2590445	Pelagibaculum
BP.kaiju.out	0.000751	686	78526	Allorhizobium
BP.kaiju.out	0.000751	686	85924	Alkalispirillum
BP.kaiju.out	0.000750	685	2893085	Luteirhabdus
BP.kaiju.out	0.000748	683	68335	Coprothermobacter
BP.kaiju.out	0.000747	682	246263	Hydrogenivirga
BP.kaiju.out	0.000747	682	582472	Wohlfahrtiimonas
BP.kaiju.out	0.000747	682	1579315	Halocynthiibacter
BP.kaiju.out	0.000746	681	2016	Streptoalloteichus
BP.kaiju.out	0.000746	681	2918834	Petrachloros
BP.kaiju.out	0.000745	680	1121251	Cucumibacter
BP.kaiju.out	0.000745	680	2562805	Natronospirillum
BP.kaiju.out	0.000745	680	2881385	Thermostichus
BP.kaiju.out	0.000744	679	248038	Mucispirillum
BP.kaiju.out	0.000744	679	1403538	Fervidicella
BP.kaiju.out	0.000742	678	336277	Roseicyclus
BP.kaiju.out	0.000742	678	483422	Estrella
BP.kaiju.out	0.000742	678	1400135	Sporosalibacterium
BP.kaiju.out	0.000741	677	13334	Anaerobiospirillum
BP.kaiju.out	0.000741	677	2834378	Entomospira
BP.kaiju.out	0.000740	676	2211637	Flavimaricola
BP.kaiju.out	0.000739	675	528	Ochrobactrum
BP.kaiju.out	0.000739	675	186191	Marinithermus
BP.kaiju.out	0.000738	674	2163168	Kineothrix
BP.kaiju.out	0.000736	672	393277	Donghicola
BP.kaiju.out	0.000736	672	2017975	Candidatus Frackibacter
BP.kaiju.out	0.000735	671	349312	Krasilnikovia
BP.kaiju.out	0.000735	671	1537406	Bacterioplanes
BP.kaiju.out	0.000735	671	2884223	Agilicoccus
BP.kaiju.out	0.000734	670	2715289	Amniculibacterium
BP.kaiju.out	0.000733	669	200903	Paraliobacillus
BP.kaiju.out	0.000733	669	1121253	Catelliglobosispora
BP.kaiju.out	0.000733	669	2885966	Frigoriflavimonas
BP.kaiju.out	0.000732	668	1522056	Flaviflexus
BP.kaiju.out	0.000732	668	1849822	Paraclostridium
BP.kaiju.out	0.000732	668	2820281	Thermaurantiacus
BP.kaiju.out	0.000730	667	2767842	Lactiplantibacillus
BP.kaiju.out	0.000729	666	72173	Citromicrobium
BP.kaiju.out	0.000729	666	3025863	Ferroacidibacillus
BP.kaiju.out	0.000726	663	1755832	Haloimpatiens
BP.kaiju.out	0.000725	662	2798470	Algibacillus
BP.kaiju.out	0.000724	661	1774128	Murimonas
BP.kaiju.out	0.000724	661	1827307	Ventosimonas
BP.kaiju.out	0.000723	660	246861	Grimontia
BP.kaiju.out	0.000722	659	188907	Oleispira
BP.kaiju.out	0.000721	658	1930860	Marinibactrum
BP.kaiju.out	0.000719	657	1755829	Ichthyobacterium
BP.kaiju.out	0.000718	656	1470577	Paenirhodobacter
BP.kaiju.out	0.000718	656	1649487	Rhizorhapis
BP.kaiju.out	0.000718	656	1827277	Aliterella
BP.kaiju.out	0.000717	655	2767358	Mycoplasmopsis
BP.kaiju.out	0.000716	654	2547964	Parashewanella
BP.kaiju.out	0.000716	654	2944147	Gehongia
BP.kaiju.out	0.000714	652	155493	Gallibacterium
BP.kaiju.out	0.000713	651	1230698	Marisediminicola
BP.kaiju.out	0.000712	650	221285	Westiellopsis
BP.kaiju.out	0.000710	648	1427378	Acetatifactor
BP.kaiju.out	0.000709	647	1476424	Arenitalea
BP.kaiju.out	0.000709	647	3019938	Halonatronomonas
BP.kaiju.out	0.000707	646	253238	Ethanoligenens
BP.kaiju.out	0.000706	645	2038635	Hyphococcus
BP.kaiju.out	0.000706	645	2815782	Bullifex
BP.kaiju.out	0.000704	643	1204360	Siansivirga
BP.kaiju.out	0.000703	642	162291	Planomicrobium
BP.kaiju.out	0.000703	642	1188227	Gloeomargarita
BP.kaiju.out	0.000703	642	1649292	Falsochrobactrum
BP.kaiju.out	0.000702	641	76632	Thermobacillus
BP.kaiju.out	0.000702	641	1572663	Chishuiella
BP.kaiju.out	0.000701	640	2802288	Dongshaea
BP.kaiju.out	0.000701	640	2920401	Natronosporangium
BP.kaiju.out	0.000700	639	86331	Mogibacterium
BP.kaiju.out	0.000699	638	2044	Pimelobacter
BP.kaiju.out	0.000698	637	2269381	Mangrovicella
BP.kaiju.out	0.000697	636	945765	Romeria
BP.kaiju.out	0.000697	636	1775121	Larsenimonas
BP.kaiju.out	0.000695	635	59613	Skermania
BP.kaiju.out	0.000694	634	71666	Waddlia
BP.kaiju.out	0.000694	634	2800684	Parerythrobacter
BP.kaiju.out	0.000693	633	908935	Yimella
BP.kaiju.out	0.000693	633	1649464	Litoribrevibacter
BP.kaiju.out	0.000693	633	1935184	Vaginella
BP.kaiju.out	0.000692	632	2981530	Prosthecodimorpha
BP.kaiju.out	0.000691	631	2944199	Zhenpiania
BP.kaiju.out	0.000690	630	941338	Bhargavaea
BP.kaiju.out	0.000690	630	1433989	Aureicoccus
BP.kaiju.out	0.000689	629	581	Morganella
BP.kaiju.out	0.000689	629	2042899	Andreesenia
BP.kaiju.out	0.000689	629	2919468	Vandammella
BP.kaiju.out	0.000688	628	331525	Kribbia
BP.kaiju.out	0.000688	628	1649505	Thermocatellispora
BP.kaiju.out	0.000687	627	1217101	Haloactinopolyspora
BP.kaiju.out	0.000686	626	2995704	Peterkaempfera
BP.kaiju.out	0.000683	624	1395977	Aidingimonas
BP.kaiju.out	0.000683	624	1918385	Acutalibacter
BP.kaiju.out	0.000681	622	88723	Natrinema
BP.kaiju.out	0.000681	622	1647181	Allonocardiopsis
BP.kaiju.out	0.000679	620	1424614	Thermoactinospora
BP.kaiju.out	0.000677	618	427753	Humibacter
BP.kaiju.out	0.000676	617	2047740	Rhodosalinus
BP.kaiju.out	0.000676	617	2795692	Nitrosophilus
BP.kaiju.out	0.000674	615	1928820	Intestinibacillus
BP.kaiju.out	0.000674	615	2603319	Chachezhania
BP.kaiju.out	0.000672	614	1495038	Mesoaciditoga
BP.kaiju.out	0.000672	614	2767893	Lentilactobacillus
BP.kaiju.out	0.000670	612	630723	Halarsenatibacter
BP.kaiju.out	0.000670	612	2071980	Pararheinheimera
BP.kaiju.out	0.000670	612	2944148	Guopingia
BP.kaiju.out	0.000669	611	33055	Candidatus Kinetoplastibacterium
BP.kaiju.out	0.000669	611	1648500	Brockia
BP.kaiju.out	0.000668	610	166484	Caminicella
BP.kaiju.out	0.000668	610	2944143	Yeguia
BP.kaiju.out	0.000666	608	1432051	Eisenbergiella
BP.kaiju.out	0.000666	608	2018663	Marinisporobacter
BP.kaiju.out	0.000664	606	596495	Sciscionella
BP.kaiju.out	0.000663	605	155196	Fulvimonas
BP.kaiju.out	0.000663	605	490828	Lutimaribacter
BP.kaiju.out	0.000663	605	1840210	Corticibacterium
BP.kaiju.out	0.000661	604	2707015	Amnimonas
BP.kaiju.out	0.000659	602	2034843	Aquaticitalea
BP.kaiju.out	0.000658	601	37924	Thermocrispum
BP.kaiju.out	0.000658	601	1983104	Lusitaniella
BP.kaiju.out	0.000657	600	2260	Pyrococcus
BP.kaiju.out	0.000655	598	181069	Proteocatella
BP.kaiju.out	0.000655	598	599651	Bermanella
BP.kaiju.out	0.000655	598	1274351	Kroppenstedtia
BP.kaiju.out	0.000655	598	1918521	Irregularibacter
BP.kaiju.out	0.000653	596	1930291	Candidatus Dichloromethanomonas
BP.kaiju.out	0.000653	596	2767083	Candidatus Hadarchaeum
BP.kaiju.out	0.000653	596	2838170	Alkalicella
BP.kaiju.out	0.000652	595	1049006	Fortiea
BP.kaiju.out	0.000652	595	1433300	Alteribacillus
BP.kaiju.out	0.000651	594	2712688	Salaquimonas
BP.kaiju.out	0.000649	593	84756	Beutenbergia
BP.kaiju.out	0.000648	592	1266	Sarcina
BP.kaiju.out	0.000648	592	40840	Succiniclasticum
BP.kaiju.out	0.000648	592	41707	Lawsonia
BP.kaiju.out	0.000648	592	356797	Neomegalonema
BP.kaiju.out	0.000647	591	92944	Ketogulonicigenium
BP.kaiju.out	0.000647	591	2056696	Cysteiniphilum
BP.kaiju.out	0.000647	591	2895461	Massiliimalia
BP.kaiju.out	0.000647	591	2921733	Pseudaquidulcibacter
BP.kaiju.out	0.000646	590	83660	Desulfonispora
BP.kaiju.out	0.000645	589	216431	Croceibacter
BP.kaiju.out	0.000644	588	1155934	Marininema
BP.kaiju.out	0.000644	588	1975703	Xylanibacillus
BP.kaiju.out	0.000643	587	613121	Smaragdicoccus
BP.kaiju.out	0.000641	585	1434015	Limimonas
BP.kaiju.out	0.000640	584	70190	Chroococcus
BP.kaiju.out	0.000640	584	2662142	Oceanibium
BP.kaiju.out	0.000638	583	643949	Ferrithrix
BP.kaiju.out	0.000638	583	2802942	Candidatus Aquidulcis
BP.kaiju.out	0.000637	582	205889	Albidovulum
BP.kaiju.out	0.000637	582	1780122	Mobilisporobacter
BP.kaiju.out	0.000636	581	1795789	Candidatus Syntrophonatronum
BP.kaiju.out	0.000636	581	2917833	Mesohalobacter
BP.kaiju.out	0.000635	580	1243	Leuconostoc
BP.kaiju.out	0.000635	580	2683336	Abyssisolibacter
BP.kaiju.out	0.000635	580	2912950	Konateibacter
BP.kaiju.out	0.000633	578	138	Borrelia
BP.kaiju.out	0.000633	578	1762932	Algoriella
BP.kaiju.out	0.000633	578	2758906	Entomomonas
BP.kaiju.out	0.000632	577	1434013	Labedaea
BP.kaiju.out	0.000632	577	2905123	Paraneptunicella
BP.kaiju.out	0.000630	575	2018044	Candidatus Vallotia
BP.kaiju.out	0.000630	575	2884634	Ructibacterium
BP.kaiju.out	0.000629	574	516086	Clostridiisalibacter
BP.kaiju.out	0.000626	572	78119	Succinispira
BP.kaiju.out	0.000626	572	3029205	Abyssibius
BP.kaiju.out	0.000625	571	1434030	Phytomonospora
BP.kaiju.out	0.000625	571	2944150	Congzhengia
BP.kaiju.out	0.000623	569	369926	Brooklawnia
BP.kaiju.out	0.000623	569	1849828	Paeniclostridium
BP.kaiju.out	0.000623	569	2888791	Roseitranquillus
BP.kaiju.out	0.000621	567	340096	Tuberibacillus
BP.kaiju.out	0.000619	565	83654	Leclercia
BP.kaiju.out	0.000619	565	142841	Selenihalanaerobacter
BP.kaiju.out	0.000615	562	2038244	Agaribacterium
BP.kaiju.out	0.000614	561	2713	Aquifex
BP.kaiju.out	0.000614	561	390250	Labedella
BP.kaiju.out	0.000614	561	1506577	Tyzzerella
BP.kaiju.out	0.000614	561	1862153	Marinirhabdus
BP.kaiju.out	0.000614	561	1906945	Parageobacillus
BP.kaiju.out	0.000614	561	2870907	Craterilacuibacter
BP.kaiju.out	0.000613	560	1343556	Hazenella
BP.kaiju.out	0.000613	560	1434009	Homoserinimonas
BP.kaiju.out	0.000612	559	2997360	Anaeropeptidivorans
BP.kaiju.out	0.000611	558	2840441	Atlanticothrix
BP.kaiju.out	0.000610	557	574891	Croceitalea
BP.kaiju.out	0.000610	557	2944200	Lentihominibacter
BP.kaiju.out	0.000609	556	332951	Halovivax
BP.kaiju.out	0.000609	556	995014	Fontibacillus
BP.kaiju.out	0.000607	554	2873978	Phycocomes
BP.kaiju.out	0.000606	553	2815007	Oceanomicrobium
BP.kaiju.out	0.000606	553	2837503	Gottfriedia
BP.kaiju.out	0.000603	551	637	Arsenophonus
BP.kaiju.out	0.000603	551	343334	Costertonia
BP.kaiju.out	0.000603	551	1738639	Arcticiflavibacter
BP.kaiju.out	0.000602	550	939	Hydrogenobacter
BP.kaiju.out	0.000602	550	1915412	Candidatus Methanosuratincola
BP.kaiju.out	0.000602	550	2923368	Solihabitans
BP.kaiju.out	0.000601	549	420345	Lactonifactor
BP.kaiju.out	0.000601	549	2662170	Gandjariella
BP.kaiju.out	0.000601	549	2778400	Tepiditoga
BP.kaiju.out	0.000601	549	3028852	Merdimmobilis
BP.kaiju.out	0.000600	548	471824	Haloplasma
BP.kaiju.out	0.000599	547	2813041	Vannielia
BP.kaiju.out	0.000596	544	133269	Hydrogenothermus
BP.kaiju.out	0.000596	544	400657	Hydrocoleum
BP.kaiju.out	0.000595	543	2767888	Liquorilactobacillus
BP.kaiju.out	0.000595	543	2903106	Haploplasma
BP.kaiju.out	0.000595	543	2918511	Diplocloster
BP.kaiju.out	0.000594	542	82986	Tatumella
BP.kaiju.out	0.000594	542	99593	Thermohalobacter
BP.kaiju.out	0.000592	541	2959523	Candidatus Microsaccharimonas
BP.kaiju.out	0.000591	540	2251	Haloferax
BP.kaiju.out	0.000591	540	3037695	Candidatus Hydrogenisulfobacillus
BP.kaiju.out	0.000590	539	472058	Schumannella
BP.kaiju.out	0.000590	539	1973274	Niameybacter
BP.kaiju.out	0.000590	539	2837501	Fredinandcohnia
BP.kaiju.out	0.000590	539	2950183	Adonisia
BP.kaiju.out	0.000589	538	1167830	Litorimonas
BP.kaiju.out	0.000589	538	1677050	Novibacillus
BP.kaiju.out	0.000589	538	2041902	Chenggangzhangella
BP.kaiju.out	0.000589	538	2885743	Candidatus Anstonella
BP.kaiju.out	0.000588	537	1910924	Hydromonas
BP.kaiju.out	0.000588	537	1960084	Rodentibacter
BP.kaiju.out	0.000587	536	599653	Tropicibacter
BP.kaiju.out	0.000586	535	1378	Gemella
BP.kaiju.out	0.000584	533	42417	Halobacteroides
BP.kaiju.out	0.000582	531	147067	Thermobispora
BP.kaiju.out	0.000582	531	1427149	Halomicroarcula
BP.kaiju.out	0.000579	529	2941493	Pumilibacter
BP.kaiju.out	0.000578	528	218204	Garciella
BP.kaiju.out	0.000577	527	1640153	Caldisalinibacter
BP.kaiju.out	0.000576	526	1914443	Allostreptomyces
BP.kaiju.out	0.000574	524	882379	Aliagarivorans
BP.kaiju.out	0.000574	524	2987594	Rasiella
BP.kaiju.out	0.000569	520	2824145	Antarcticimicrobium
BP.kaiju.out	0.000568	519	1418588	Tersicoccus
BP.kaiju.out	0.000567	518	674734	Alloactinosynnema
BP.kaiju.out	0.000566	517	2950393	Sessilibacter
BP.kaiju.out	0.000565	516	2767892	Secundilactobacillus
BP.kaiju.out	0.000564	515	42418	Halanaerobacter
BP.kaiju.out	0.000563	514	2767889	Loigolactobacillus
BP.kaiju.out	0.000562	513	28186	Acetohalobium
BP.kaiju.out	0.000562	513	947525	Miniimonas
BP.kaiju.out	0.000562	513	1042323	Pacificibacter
BP.kaiju.out	0.000561	512	33926	Candidatus Phytoplasma
BP.kaiju.out	0.000561	512	2943291	Pseudemcibacter
BP.kaiju.out	0.000560	511	2983249	Zongyangia
BP.kaiju.out	0.000559	510	1924097	Senegalia
BP.kaiju.out	0.000556	508	82980	Leminorella
BP.kaiju.out	0.000556	508	264995	Anaerofustis
BP.kaiju.out	0.000555	507	2795013	Candidatus Fermentimicrarchaeum
BP.kaiju.out	0.000555	507	2944145	Feifania
BP.kaiju.out	0.000553	505	2992130	Zarconia
BP.kaiju.out	0.000551	503	582491	Rubidibacter
BP.kaiju.out	0.000551	503	665568	Paraoerskovia
BP.kaiju.out	0.000550	502	2813788	Litchfieldia
BP.kaiju.out	0.000550	502	2840442	Dendronalium
BP.kaiju.out	0.000549	501	2303528	Thermoleptolyngbya
BP.kaiju.out	0.000549	501	2494213	Mesosutterella
BP.kaiju.out	0.000549	501	2740719	Cochleicola
BP.kaiju.out	0.000548	500	334857	Goodfellowiella
BP.kaiju.out	0.000548	500	364031	Sulfurivirga
BP.kaiju.out	0.000548	500	2683599	Paroceanicella
BP.kaiju.out	0.000545	498	843	Wolinella
BP.kaiju.out	0.000545	498	110103	Anabaenopsis
BP.kaiju.out	0.000545	498	1340414	Desmonostoc
BP.kaiju.out	0.000545	498	2894574	Saccharobesus
BP.kaiju.out	0.000544	497	1472762	Enorma
BP.kaiju.out	0.000543	496	1195526	Gryllotalpicola
BP.kaiju.out	0.000541	494	394505	Salirhabdus
BP.kaiju.out	0.000541	494	3024237	Solicola
BP.kaiju.out	0.000539	492	50056	Marinosulfonomonas
BP.kaiju.out	0.000539	492	2959592	Candidatus Nitrosopolaris
BP.kaiju.out	0.000538	491	2005371	Mangrovihabitans
BP.kaiju.out	0.000538	491	2545693	Candidatus Methanolliviera
BP.kaiju.out	0.000538	491	2919626	Yangia
BP.kaiju.out	0.000537	490	1255275	Oceanotoga
BP.kaiju.out	0.000537	490	2126281	Mycolicibacillus
BP.kaiju.out	0.000536	489	2729624	Planctomonas
BP.kaiju.out	0.000534	488	150059	Halonatronum
BP.kaiju.out	0.000534	488	165812	Sporanaerobacter
BP.kaiju.out	0.000534	488	688241	Chlorogloea
BP.kaiju.out	0.000534	488	2838409	Pigmentibacter
BP.kaiju.out	0.000533	487	1268272	Paraperlucidibaca
BP.kaiju.out	0.000533	487	1648497	Boseongicola
BP.kaiju.out	0.000532	486	2508948	Candidatus Borkfalkia
BP.kaiju.out	0.000532	486	2837504	Heyndrickxia
BP.kaiju.out	0.000530	484	2050	Mobiluncus
BP.kaiju.out	0.000530	484	289239	Roseisalinus
BP.kaiju.out	0.000530	484	1332112	Limnoraphis
BP.kaiju.out	0.000530	484	1915401	Roseitalea
BP.kaiju.out	0.000530	484	2837507	Robertmurraya
BP.kaiju.out	0.000527	481	538	Eikenella
BP.kaiju.out	0.000527	481	227979	Jeotgalicoccus
BP.kaiju.out	0.000526	480	2603323	Petrocella
BP.kaiju.out	0.000526	480	2853332	Peteryoungia
BP.kaiju.out	0.000525	479	31983	Helcococcus
BP.kaiju.out	0.000525	479	2767884	Lapidilactobacillus
BP.kaiju.out	0.000523	478	1242734	Fuchsiella
BP.kaiju.out	0.000522	477	56358	Sandaracinobacter
BP.kaiju.out	0.000522	477	1759400	Paramesorhizobium
BP.kaiju.out	0.000522	477	3039590	Parablautia
BP.kaiju.out	0.000521	476	500614	Desmospora
BP.kaiju.out	0.000521	476	1397106	Fodinibius
BP.kaiju.out	0.000521	476	1470353	Candidatus Soleaferrea
BP.kaiju.out	0.000521	476	2685905	Salicibibacter
BP.kaiju.out	0.000520	475	574559	Hellea
BP.kaiju.out	0.000520	475	2014233	Thaumasiovibrio
BP.kaiju.out	0.000520	475	2078948	Epidermidibacterium
BP.kaiju.out	0.000520	475	2886915	Waterburya
BP.kaiju.out	0.000519	474	2800682	Paraurantiacibacter
BP.kaiju.out	0.000518	473	28905	Caedibacter
BP.kaiju.out	0.000518	473	76833	Actinobaculum
BP.kaiju.out	0.000518	473	1759417	Pseudohalocynthiibacter
BP.kaiju.out	0.000518	473	2680018	Rhodophyticola
BP.kaiju.out	0.000517	472	1924067	Lascolabacillus
BP.kaiju.out	0.000516	471	1434014	Lentibacter
BP.kaiju.out	0.000515	470	83770	Succinivibrio
BP.kaiju.out	0.000515	470	1434042	Salisediminibacterium
BP.kaiju.out	0.000515	470	2066475	Parendozoicomonas
BP.kaiju.out	0.000515	470	2211639	Pseudaestuariivita
BP.kaiju.out	0.000515	470	2769459	Limoniibacter
BP.kaiju.out	0.000514	469	1897649	Pistricoccus
BP.kaiju.out	0.000514	469	2172004	Lawsonibacter
BP.kaiju.out	0.000514	469	2689588	Marortus
BP.kaiju.out	0.000513	468	113286	Pseudoramibacter
BP.kaiju.out	0.000511	467	1649268	Endobacter
BP.kaiju.out	0.000510	466	482460	Sediminibacillus
BP.kaiju.out	0.000510	466	1006481	Microaerobacter
BP.kaiju.out	0.000509	465	1884922	Herbihabitans
BP.kaiju.out	0.000508	464	2767886	Levilactobacillus
BP.kaiju.out	0.000507	463	973	Sporohalobacter
BP.kaiju.out	0.000507	463	2778525	Profundibacter
BP.kaiju.out	0.000507	463	2885740	Candidatus Gugararchaeum
BP.kaiju.out	0.000507	463	2964766	Candidatus Odinarchaeum
BP.kaiju.out	0.000506	462	75984	Mannheimia
BP.kaiju.out	0.000506	462	2893055	Halalkalibacterium (ex Joshi et al. 2022)
BP.kaiju.out	0.000505	461	338583	Polymorphospora
BP.kaiju.out	0.000505	461	1951300	Solirubrum
BP.kaiju.out	0.000505	461	2036025	Pontibacterium
BP.kaiju.out	0.000504	460	416916	Aggregatibacter
BP.kaiju.out	0.000503	459	191769	Marinilactibacillus
BP.kaiju.out	0.000503	459	1607807	Candidatus Methanoplasma
BP.kaiju.out	0.000499	456	1640884	Rhodobaculum
BP.kaiju.out	0.000499	456	2056239	Myxacorys
BP.kaiju.out	0.000499	456	2126548	Miniphocaeibacter
BP.kaiju.out	0.000497	454	1649267	Echinimonas
BP.kaiju.out	0.000497	454	1861843	Terasakiispira
BP.kaiju.out	0.000497	454	2662189	Dulcicalothrix
BP.kaiju.out	0.000495	452	801	Symbiopectobacterium
BP.kaiju.out	0.000495	452	2753	Synergistes
BP.kaiju.out	0.000495	452	82978	Budvicia
BP.kaiju.out	0.000495	452	2125985	Neptunicella
BP.kaiju.out	0.000495	452	2170427	Vulcanococcus
BP.kaiju.out	0.000495	452	2678884	Anaerosacchariphilus
